Date,Close,High,Low,Open,Volume,Daily_Return,Close_Lag_1,Close_Lag_5,Close_Lag_20,Volatility_30,MA_20,MA_50,Target
2015-03-30,173.23016357421875,173.52962558919126,172.15709875805342,172.17372636961676,96180400,0.012199826693684024,171.1422576904297,174.68592834472656,175.55755615234375,0.0075649893476341275,172.55649185180664,171.66752532958984,-0.008739596850542375
2015-03-31,171.71620178222656,173.10538151826552,171.65797975995795,172.40662840121527,126768700,-0.008739596850542375,173.23016357421875,173.70436096191406,174.83714294433594,0.0077205602155217806,172.40044479370118,171.7622885131836,-0.0035360262273569365
2015-04-01,171.1090087890625,171.7079329360202,170.11911991581752,171.6829788209666,137303600,-0.0035360262273569365,171.71620178222656,171.15892028808594,174.10006713867188,0.007740779096433844,172.2508918762207,171.8377847290039,0.0035974424369973335
2015-04-02,171.7245635986328,172.17375033720432,170.85944534924582,171.04245064458402,86900900,0.0035974424369973335,171.1090087890625,170.75128173828125,174.29054260253906,0.007777233598932384,172.1225929260254,171.90869903564453,0.006733254897019592
2015-04-06,172.88082885742188,173.39656416417543,170.701418168536,170.83450255255133,114368200,0.006733254897019592,171.7245635986328,171.1422576904297,171.83926391601562,0.007799102776502351,172.1746711730957,171.95271881103517,-0.002646444572679152
2015-04-07,172.42330932617188,173.65442551024032,172.39004140458533,172.90577669260682,81236300,-0.002646444572679152,172.88082885742188,173.23016357421875,172.55149841308594,0.007810035119819938,172.16826171875,172.00630310058594,0.003376833882392516
2015-04-08,173.00555419921875,173.44642704478457,172.25690555013824,172.64787017814302,89351900,0.003376833882392516,172.42330932617188,171.71620178222656,169.7523193359375,0.007818427509412083,172.33092346191407,172.0635827636719,0.004423671989960853
2015-04-09,173.7708740234375,174.00378754198945,172.34843879891193,172.83921994922966,85548900,0.004423671989960853,173.00555419921875,171.1090087890625,169.35482788085938,0.00786779316719363,172.55172576904297,172.18105377197264,0.005457204655184844
2015-04-10,174.71917724609375,174.76077166783332,173.82080373926345,174.02043665507665,72722900,0.005457204655184844,173.7708740234375,171.7245635986328,171.50799560546875,0.007933900357899128,172.71228485107423,172.3605551147461,-0.004523075009807531
2015-04-13,173.9289093017578,175.20994622951594,173.87900107989284,174.57774157166983,74436600,-0.004523075009807531,174.71917724609375,172.88082885742188,170.456298828125,0.007952872944445754,172.88591537475585,172.49360900878906,0.0019134797635325107
2015-04-14,174.26171875,174.44472409556087,173.1054646264137,173.72934302459709,75099900,0.0019134797635325107,173.9289093017578,172.42330932617188,172.73367309570312,0.007871247194638869,172.9623176574707,172.67538787841798,0.004486614147855894
2015-04-15,175.04356384277344,175.55098523943107,174.64428538579418,174.72747421521345,99529300,0.004486614147855894,174.26171875,173.00555419921875,172.22019958496094,0.007881225046293704,173.10348587036134,172.8318948364258,-0.0002852247561490051
2015-04-16,174.99363708496094,175.5010584278668,174.51116984967075,174.71081540342834,68934900,-0.0002852247561490051,175.04356384277344,173.7708740234375,174.29054260253906,0.007840095116789816,173.1386405944824,172.93904083251954,-0.011503365382896646
2015-04-17,172.98062133789062,174.04537241941927,172.19869198583558,173.8041451072998,191113200,-0.011503365382896646,174.99363708496094,174.71917724609375,173.49557495117188,0.008122839942911584,173.11289291381837,173.01884368896484,0.009136804458676595
2015-04-20,174.5611114501953,174.8938413864011,173.820776553229,173.90395269086372,92189500,0.009136804458676595,172.98062133789062,173.9289093017578,175.0269775390625,0.007859442280282885,173.089599609375,173.09613800048828,-0.0011913423007285928
2015-04-21,174.3531494140625,175.40126012071377,174.05368739890025,175.24320896092908,72559800,-0.0011913423007285928,174.5611114501953,174.26171875,174.68592834472656,0.007835718564533115,173.0729606628418,173.17871368408203,0.00491423026378901
2015-04-22,175.2099609375,175.39296622825637,173.77087272447622,174.69421298498898,78264600,0.00491423026378901,174.3531494140625,175.04356384277344,173.70436096191406,0.007217692469422153,173.1482406616211,173.2936624145508,0.002516424908731052
2015-04-23,175.65086364746094,176.29969608187733,174.69424261211802,174.81069939027384,102585900,0.002516424908731052,175.2099609375,174.99363708496094,171.15892028808594,0.007192720326134896,173.37283782958986,173.38132293701173,0.0023206449575661203
2015-04-24,176.05848693847656,176.32468115976596,175.60930005609953,176.0668134409163,61327400,0.0023206449575661203,175.65086364746094,172.98062133789062,170.75128173828125,0.006863920271407427,173.6381980895996,173.47514892578124,-0.0041581987575325385
2015-04-27,175.32640075683594,176.74883583330077,175.13506898499944,176.62406528021913,79358100,-0.0041581987575325385,176.05848693847656,174.5611114501953,171.1422576904297,0.0068034220686695865,173.84740524291993,173.5213720703125,0.003178798333291377
2015-04-28,175.88372802734375,175.93363624790825,174.12855034476948,175.30144429936885,86863500,0.003178798333291377,175.32640075683594,174.3531494140625,173.23016357421875,0.006405932855082585,173.98008346557617,173.56449798583984,-0.004114094595546569
2015-04-29,175.16012573242188,175.7590373875859,174.3532418939398,174.99374798576744,125684900,-0.004114094595546569,175.88372802734375,175.2099609375,171.71620178222656,0.00643136194166474,174.15227966308595,173.58768646240233,-0.010021086662646672
2015-04-30,173.4048309326172,174.97700311946062,172.7060778662623,174.58603852390624,161304900,-0.010021086662646672,175.16012573242188,175.65086364746094,171.1090087890625,0.006338124917064483,174.26707077026367,173.57543823242187,0.010841885951385022
2015-05-01,175.2848663330078,175.3264607625486,174.08701784212474,174.1868343187524,103399700,0.010841885951385022,173.4048309326172,176.05848693847656,171.7245635986328,0.00658747247404186,174.44508590698243,173.6032748413086,0.0028472764540212747
2015-05-04,175.78395080566406,176.36623466355326,175.60094549420802,175.7090757652785,70927200,0.0028472764540212747,175.2848663330078,175.32640075683594,172.88082885742188,0.006410644552913952,174.59024200439453,173.6202230834961,-0.011451994183769965
2015-05-05,173.7708740234375,175.90038899608157,173.62946315094771,175.5426922186258,113326200,-0.011451994183769965,175.78395080566406,175.88372802734375,172.42330932617188,0.006744724051542496,174.65762023925782,173.59740753173827,-0.004116875572080958
2015-05-06,173.05548095703125,174.62765344280064,171.99072989221568,174.31987760631245,135060200,-0.004116875572080958,173.7708740234375,175.16012573242188,173.00555419921875,0.0067082228209844035,174.66011657714844,173.55034637451172,0.003989908092183692
2015-05-07,173.74595642089844,174.17020182035276,172.6229830117935,172.95571305311998,88244900,0.003989908092183692,173.05548095703125,173.4048309326172,173.7708740234375,0.0061544588211909085,174.65887069702148,173.52007568359375,0.013165896976406133
2015-05-08,176.03347778320312,176.23312338675464,175.33473721002545,175.4179260513807,155877300,0.013165896976406133,173.74595642089844,175.2848663330078,174.71917724609375,0.006544099157599111,174.72458572387694,173.53969635009764,-0.004772578929712834
2015-05-11,175.19334411621094,176.25809539088837,175.1184817670937,175.9919139186372,75708100,-0.004772578929712834,176.03347778320312,175.78395080566406,173.9289093017578,0.006624009642111074,174.7878074645996,173.55443939208985,-0.0029915156341900895
2015-05-12,174.66925048828125,175.20995252786722,173.53795087828436,174.36147464716103,119727600,-0.0029915156341900895,175.19334411621094,173.7708740234375,174.26171875,0.006295086745670853,174.80818405151368,173.5366732788086,0.00019070292241085696
2015-05-13,174.7025604248047,175.70076314404608,174.46964688007623,175.07688485791567,94667900,0.00019070292241085696,174.66925048828125,173.05548095703125,175.04356384277344,0.006059886809717855,174.79113388061523,173.53398162841796,0.010427618020898644
2015-05-14,176.5242919921875,176.61579465109463,175.4429003940587,175.7174083707801,95934000,0.010427618020898644,174.7025604248047,173.74595642089844,174.99363708496094,0.006264640865042358,174.86766662597657,173.58246612548828,0.0010836139181114035
2015-05-15,176.715576171875,176.85698703625127,176.2331088560321,176.715576171875,76510100,0.0010836139181114035,176.5242919921875,176.03347778320312,172.98062133789062,0.006246289268244437,175.05441436767578,173.630966796875,0.00310683699281733
2015-05-18,177.2646026611328,177.51414379393768,176.482673264118,176.54922179714424,74549700,0.00310683699281733,176.715576171875,175.19334411621094,174.5611114501953,0.006165565008958248,175.18958892822266,173.73947357177735,-0.0003286502537226399
2015-05-19,177.2063446044922,177.65554397007045,176.92352289599222,177.38103606729112,72114600,-0.0003286502537226399,177.2646026611328,174.66925048828125,174.3531494140625,0.006134640822021859,175.33224868774414,173.83257049560547,-0.0007039285239156534
2015-05-20,177.08160400390625,177.830252816043,176.7655016333957,177.30619103184608,76857500,-0.0007039285239156534,177.2063446044922,174.7025604248047,175.2099609375,0.006123763558254315,175.42583084106445,173.97915618896485,0.0029124824863293597
2015-05-21,177.59735107421875,177.80531050170612,176.77382717194772,176.94020486820656,64764600,0.0029124824863293597,177.08160400390625,176.5242919921875,175.65086364746094,0.006099048067265775,175.52315521240234,174.14400665283202,-0.002388860917843627
2015-05-22,177.173095703125,177.63059623069003,177.1065471717183,177.214677429024,57433500,-0.002388860917843627,177.59735107421875,176.715576171875,176.05848693847656,0.0060580700504843064,175.57888565063476,174.25730865478516,-0.010751759333389344
2015-05-26,175.26817321777344,177.1065398297752,174.8522544333493,176.68229454624878,124308600,-0.010751759333389344,177.173095703125,177.2646026611328,175.32640075683594,0.006335909803497775,175.57597427368165,174.35354614257812,0.009492289778106677
2015-05-27,176.93186950683594,177.16478303853046,175.31810239949857,175.72570742638172,93214000,0.009492289778106677,175.26817321777344,177.2063446044922,175.88372802734375,0.006550930836447706,175.62838134765624,174.43751007080078,-0.0011281190906019534
2015-05-28,176.73226928710938,176.8403995728642,176.04184237155204,176.6241263085167,74974600,-0.0011281190906019534,176.93186950683594,177.08160400390625,175.16012573242188,0.006514028960914964,175.7069885253906,174.52775146484376,-0.006213173416116935
2015-05-29,175.6342010498047,176.70726603429128,175.3680196018721,176.66568430602717,124919600,-0.006213173416116935,176.73226928710938,177.59735107421875,173.4048309326172,0.006622671331465545,175.81845703125,174.55462463378908,0.0020367732972452757
2015-06-01,175.99192810058594,176.63243406287347,175.20167204232382,176.29970402253807,93338800,0.0020367732972452757,175.6342010498047,177.173095703125,175.2848663330078,0.00625264352372503,175.85381011962892,174.60455169677735,-0.0009928204971697552
2015-06-02,175.81719970703125,176.50762645412786,174.91049974835676,175.5343779627752,91531000,-0.0009928204971697552,175.99192810058594,175.26817321777344,175.78395080566406,0.006045505371804166,175.85547256469727,174.62035614013672,0.0026493713612043557
2015-06-03,176.2830047607422,176.90688289736408,175.7922236728796,176.34955328512183,87820900,0.0026493713612043557,175.81719970703125,176.93186950683594,173.7708740234375,0.006054443866338186,175.9810791015625,174.65229766845704,-0.008446289986663968
2015-06-04,174.7940673828125,176.23314311090795,174.47796498168626,175.5759968848596,151882800,-0.008446289986663968,176.2830047607422,176.73226928710938,173.05548095703125,0.00619942193080322,176.06800842285156,174.674091796875,-0.001713354791806454
2015-06-05,174.4945831298828,175.16836957906196,173.8374242944559,174.64430781066267,121704700,-0.001713354791806454,174.7940673828125,175.6342010498047,173.74595642089844,0.006186876846212873,176.10543975830078,174.74080505371094,-0.0061497014999636335
2015-06-08,173.42149353027344,174.53616552378108,173.3466311950418,174.38642816048372,89063300,-0.0061497014999636335,174.4945831298828,175.99192810058594,176.03347778320312,0.006260637464842786,175.9748405456543,174.7942092895508,-0.0001435063466144193
2015-06-09,173.3966064453125,173.9373086920522,172.76441421536896,173.3966064453125,105034700,-0.0001435063466144193,173.42149353027344,175.81719970703125,175.19334411621094,0.006222181351820108,175.88500366210937,174.83929626464842,0.011992815732876139
2015-06-10,175.4761199951172,175.85877083412583,174.10359318232116,174.16181520768131,134551300,0.011992815732876139,173.3966064453125,176.2830047607422,174.66925048828125,0.006591678805507299,175.92534713745118,174.8842153930664,0.0032237382894595434
2015-06-11,176.04180908203125,176.42444729989205,175.6841122858548,175.91702581659672,73876400,0.0032237382894595434,175.4761199951172,174.7940673828125,174.7025604248047,0.0065720298527532795,175.9923095703125,174.9707275390625,-0.007654972542436189
2015-06-12,174.6942138671875,175.91701618303716,174.41970592966666,175.21827562907586,135382400,-0.007654972542436189,176.04180908203125,174.4945831298828,176.5242919921875,0.006458500848575718,175.9008056640625,175.042431640625,-0.0042854422662367275
2015-06-15,173.94557189941406,174.2283936547843,172.8475401063269,173.55460718758775,124384200,-0.0042854422662367275,174.6942138671875,173.42149353027344,176.715576171875,0.0061893304950506895,175.76230545043944,175.08685180664062,0.005451723848449719
2015-06-16,174.8938751220703,174.97706396858496,173.6211644659787,173.79584327368917,85308200,0.005451723848449719,173.94557189941406,173.3966064453125,177.2646026611328,0.006252034132050871,175.64376907348634,175.1271127319336,0.0016169299096262524
2015-06-17,175.17666625976562,175.78391680889797,174.1535096292943,175.17666625976562,126708600,0.0016169299096262524,174.8938751220703,175.4761199951172,177.2063446044922,0.005881743377979157,175.54228515625,175.18217987060547,0.010399657572250698
2015-06-18,176.99844360351562,177.46427073417405,175.20999743555834,175.7756410391186,165867900,0.010399657572250698,175.17666625976562,176.04180908203125,177.08160400390625,0.0061001663558193815,175.53812713623046,175.2620376586914,-0.004439139741563847
2015-06-19,176.2127227783203,176.8312815958883,175.8365774891499,176.75605508897002,130478700,-0.004439139741563847,176.99844360351562,174.6942138671875,177.59735107421875,0.006140690256358516,175.46889572143556,175.31087463378907,0.00512275554180075
2015-06-22,177.11541748046875,177.70053358826098,176.90644653093048,177.1321387277127,70696000,0.00512275554180075,176.2127227783203,173.94557189941406,177.173095703125,0.005729937322768308,175.46601181030275,175.35879943847655,0.0007079944270207417
2015-06-23,177.24081420898438,177.5751754173251,176.84796051536992,177.32440769971356,68476800,0.0007079944270207417,177.11541748046875,174.8938751220703,175.26817321777344,0.00565210691274905,175.56464385986328,175.4250375366211,-0.0072629573849221085
2015-06-24,175.95352172851562,177.34944599980352,175.92844623747123,176.97330087956456,92307300,-0.0072629573849221085,177.24081420898438,175.17666625976562,176.93186950683594,0.005792615297624249,175.51572647094727,175.4588735961914,-0.003040162895911913
2015-06-25,175.41859436035156,176.5804724618703,175.34336787105184,176.4550949797041,97107400,-0.003040162895911913,175.95352172851562,176.99844360351562,176.73226928710938,0.0058239055822867265,175.45004272460938,175.46637420654298,-0.0001905841678747633
2015-06-26,175.38516235351562,176.02042951258704,174.83347592995116,175.77801604409242,104174800,-0.0001905841678747633,175.41859436035156,176.2127227783203,175.6342010498047,0.005491073151567164,175.4375907897949,175.47420471191407,-0.020970342721907564
2015-06-29,171.707275390625,175.39352658346507,171.63204889801438,173.9056542082529,202621300,-0.020970342721907564,175.38516235351562,177.11541748046875,175.99192810058594,0.00666410346424522,175.22335815429688,175.44873779296876,0.0020931292326460404
2015-06-30,172.06668090820312,173.2954310829794,171.59022103225652,173.24526734242642,182925100,0.0020931292326460404,171.707275390625,177.24081420898438,175.81719970703125,0.0066454394819738605,175.03583221435548,175.3988491821289,0.00801547492932686
2015-07-01,173.4458770751953,173.88889443964797,172.66014431421925,173.63812676525103,135979900,0.00801547492932686,172.06668090820312,175.95352172851562,176.2830047607422,0.006844839513099215,174.89397583007812,175.38070373535157,-0.0009153731577400404
2015-07-02,173.287109375,174.08956362412331,172.86916737650563,173.92238937564107,104373700,-0.0009153731577400404,173.4458770751953,175.41859436035156,174.7940673828125,0.0068449610817558505,174.8186279296875,175.34224670410157,-0.0028461123384015963
2015-07-06,172.79391479492188,173.57128067258205,171.79921094792178,171.99982766856422,117975400,-0.0028461123384015963,173.287109375,175.38516235351562,174.4945831298828,0.006820892429375011,174.73359451293945,175.2851077270508,0.00628864393509776
2015-07-07,173.88055419921875,174.005931669229,170.61224543215388,172.9945193989469,173820200,0.00628864393509776,172.79391479492188,171.707275390625,173.42149353027344,0.006938166242819989,174.7565475463867,175.24154907226563,-0.016777155345350514
2015-07-08,170.9633331298828,172.82735065650917,170.72928665813495,172.54315319146906,164020100,-0.016777155345350514,173.88055419921875,172.06668090820312,173.3966064453125,0.00731888732013087,174.63488388061523,175.15428771972657,0.001808955938428003
2015-07-09,171.27259826660156,173.32052393269564,171.1639420376246,173.06138922156467,144113100,0.001808955938428003,170.9633331298828,173.4458770751953,175.4761199951172,0.007076637044787207,174.42470779418946,175.06206512451172,0.012591539540974583
2015-07-10,173.42918395996094,173.84712590022323,171.3143987625998,173.27036398192914,129456900,0.012591539540974583,171.27259826660156,173.287109375,176.04180908203125,0.007502494083686746,174.29407653808593,175.0274462890625,0.011037181100761906
2015-07-13,175.34335327148438,175.45200949545605,174.64956816725388,174.6913649093545,106069400,0.011037181100761906,173.42918395996094,172.79391479492188,174.6942138671875,0.00771559111559762,174.32653350830077,175.06621673583984,0.004338237738421569
2015-07-14,176.10403442382812,176.41332017593288,175.24307492700046,175.301592929007,81709600,0.004338237738421569,175.34335327148438,173.88055419921875,173.94557189941406,0.007748184980403793,174.4344566345215,175.08260009765624,-0.0003324624210022664
2015-07-15,176.0454864501953,176.6055270618989,175.56902656518767,176.14578842406027,97914100,-0.0003324624210022664,176.10403442382812,170.9633331298828,174.8938751220703,0.007746056974393897,174.49203720092774,175.08783081054688,0.0080241359407911
2015-07-16,177.45809936523438,177.45809936523438,176.85626212392506,177.09866276757114,106683300,0.0080241359407911,176.0454864501953,171.27259826660156,175.17666625976562,0.007868898735899828,174.60610885620116,175.1615753173828,0.0008481590631865821
2015-07-17,177.60861206054688,177.66713005724577,177.04021711615076,177.44979207473725,89030000,0.0008481590631865821,177.45809936523438,173.42918395996094,176.99844360351562,0.007695704407443802,174.63661727905273,175.25263793945314,0.0005177942702931926
2015-07-20,177.70057678222656,178.19374528191426,177.38294953483293,177.83432128353846,70446800,0.0005177942702931926,177.60861206054688,175.34335327148438,176.2127227783203,0.007683735414860159,174.71100997924805,175.33173034667968,-0.003951300835452476
2015-07-21,176.99842834472656,177.82595805590807,176.69750960925847,177.56682331473462,77965000,-0.003951300835452476,177.70057678222656,176.10403442382812,177.11541748046875,0.007627065506236409,174.70516052246094,175.35102935791016,-0.0017946047029040457
2015-07-22,176.6807861328125,177.01514736499615,176.27956540876897,176.3129951546989,88667900,-0.0017946047029040457,176.99842834472656,176.0454864501953,177.24081420898438,0.007639376320499432,174.67715911865236,175.38077819824218,-0.0056302159297317855
2015-07-23,175.68603515625,176.91478525207174,175.32661127678128,176.81448328655927,90509100,-0.0056302159297317855,176.6807861328125,177.45809936523438,175.95352172851562,0.0074115712206840175,174.66378479003907,175.40111389160157,-0.010371937577298818
2015-07-24,173.86383056640625,175.84487109283845,173.52948214791607,175.78636585916124,117755000,-0.010371937577298818,175.68603515625,177.60861206054688,175.41859436035156,0.007624465762238583,174.5860466003418,175.3843392944336,-0.005817274190519139
2015-07-27,172.8524169921875,173.4876968857565,172.40939956881726,172.9778072233487,132361100,-0.005817274190519139,173.86383056640625,177.70057678222656,175.38516235351562,0.0075712536621573056,174.45940933227538,175.3109017944336,0.012282954815901359
2015-07-28,174.97555541992188,175.11765413377742,172.86077045003267,173.68828723981355,123544800,0.012282954815901359,172.8524169921875,176.99842834472656,171.707275390625,0.00787079212934637,174.62282333374023,175.27610137939453,0.0068792742568846155
2015-07-29,176.17926025390625,176.4049397326802,174.9588640988521,175.1009628370131,105791300,0.0068792742568846155,174.97555541992188,176.6807861328125,172.06668090820312,0.007907698543893522,174.82845230102538,175.25439453125,0.00023713667768232582
2015-07-30,176.22103881835938,176.38821303691228,175.05079377933856,175.66935241801707,91304400,0.00023713667768232582,176.17926025390625,175.68603515625,173.4458770751953,0.007903632605448503,174.9672103881836,175.23468841552733,-0.001518076908623267
2015-07-31,175.95352172851562,176.7476087055919,175.66932432696382,176.72253321454752,103266900,-0.001518076908623267,176.22103881835938,173.86383056640625,173.287109375,0.00767085222951529,175.10053100585938,175.21212677001952,-0.0033725628268823638
2015-08-03,175.360107421875,175.97866620411892,174.40720012492417,175.92016095360543,113965700,-0.0033725628268823638,175.95352172851562,172.8524169921875,172.79391479492188,0.0076528282866308054,175.22884063720704,175.16738189697264,-0.0019541610107549623
2015-08-04,175.01742553710938,175.74464065836813,174.5326112047436,175.28490182986783,81820800,-0.0019541610107549623,175.360107421875,174.97555541992188,173.88055419921875,0.007594072597125137,175.28568420410156,175.12426849365235,0.003295134360749241
2015-08-05,175.59413146972656,176.6306193101824,175.30992125919204,175.91175866861994,85786800,0.003295134360749241,175.01742553710938,176.17926025390625,170.9633331298828,0.007621367149176928,175.51722412109376,175.13078765869142,-0.008187795741247839
2015-08-06,174.15640258789062,175.8866754985696,173.5712736981722,175.77800651826615,116030800,-0.008187795741247839,175.59413146972656,176.22103881835938,171.27259826660156,0.007652381894980784,175.6614143371582,175.0752783203125,-0.0019196541923898192
2015-08-07,173.82208251953125,174.14807678298348,172.9193262312224,173.99762377888777,117858000,-0.0019196541923898192,174.15640258789062,175.95352172851562,173.42918395996094,0.0076413422980535885,175.68105926513672,175.01707458496094,0.012598928122852682
2015-08-10,176.01205444335938,176.09563516897882,174.9337572199016,174.9337572199016,80270700,0.012598928122852682,173.82208251953125,175.360107421875,175.34335327148438,0.007994885124263676,175.71449432373046,175.02463165283203,-0.009023221766281564
2015-08-11,174.42385864257812,175.09256818605766,173.66320137743796,174.67462631570467,126081400,-0.009023221766281564,176.01205444335938,175.01742553710938,176.10403442382812,0.0071605977860724765,175.63048553466797,174.9932702636719,0.0011983159540487343
2015-08-12,174.63287353515625,174.81676902476642,171.6571287099403,173.11992562438115,172123700,0.0011983159540487343,174.42385864257812,175.59413146972656,176.0454864501953,0.007155802421024314,175.55985488891602,174.96958374023438,-0.0012444144646361899
2015-08-13,174.41555786132812,175.1594941084162,173.87222561057453,174.47406310873316,89383300,-0.0012444144646361899,174.63287353515625,174.15640258789062,177.45809936523438,0.007019680896807023,175.4077278137207,174.9322348022461,0.0036420985332397127
2015-08-14,175.05079650878906,175.12602299512452,174.08116816965813,174.2232668953725,72786500,0.0036420985332397127,174.41555786132812,173.82208251953125,177.60861206054688,0.0070437675519425995,175.27983703613282,174.93736938476562,0.00558675726188218
2015-08-17,176.0287628173828,176.0287628173828,173.99757134669795,174.45730997830594,79072600,0.00558675726188218,175.05079650878906,176.01205444335938,177.70057678222656,0.0070795184037281,175.1962463378906,174.96805297851563,-0.002896615798189006
2015-08-18,175.5188751220703,176.1039912257194,175.28482868061067,175.75292156352995,71692700,-0.002896615798189006,176.0287628173828,174.42385864257812,176.99842834472656,0.007025336551079707,175.1222686767578,175.01000061035157,-0.007905376123475971
2015-08-19,174.13133239746094,175.543965411561,173.32052403028706,174.77495378843668,172946000,-0.007905376123475971,175.5188751220703,174.63287353515625,176.6807861328125,0.006442672594365697,174.99479598999022,175.02469512939453,-0.02088115086474429
2015-08-20,170.49526977539062,174.10628221945106,170.43675177000995,172.6184096388763,194327900,-0.02088115086474429,174.13133239746094,174.41555786132812,175.68603515625,0.00753843582511582,174.73525772094726,174.925078125,-0.030102711951355277
2015-08-21,165.36289978027344,170.47015049672353,165.10377783345345,168.6228416186139,346588500,-0.030102711951355277,170.49526977539062,175.05079650878906,173.86383056640625,0.008952521577755468,174.31021118164062,174.71149993896483,-0.042107096993390325
2015-08-24,158.3999481201172,165.07029592613802,152.46516923647926,156.71982661296926,507244300,-0.042107096993390325,165.36289978027344,176.0287628173828,172.8524169921875,0.01132112970847514,173.58758773803712,174.38561462402345,-0.011767574272709913
2015-08-25,156.5359649658203,163.37348842234678,156.2434005299375,163.35676717483423,369833100,-0.011767574272709913,158.3999481201172,175.5188751220703,174.97555541992188,0.011327383371377989,172.66560821533204,174.03742248535156,0.03839379510604668
2015-08-26,162.5459747314453,162.82180517053467,157.4554325277485,160.55656714024025,339257000,0.03839379510604668,156.5359649658203,174.13133239746094,176.17926025390625,0.013700724480260674,171.98394393920898,173.79046447753908,0.024735151835516778
2015-08-27,166.5665740966797,166.6919515691399,163.17288779329004,164.68583548232655,274143900,0.024735151835516778,162.5459747314453,170.49526977539062,176.22103881835938,0.014464505713814198,171.501220703125,173.61826263427736,5.020104694830607e-05
2015-08-28,166.57493591308594,167.04302883764254,165.43813334434464,165.92294751751413,160414400,5.020104694830607e-05,166.5665740966797,165.36289978027344,175.95352172851562,0.014459805982010349,171.03229141235352,173.40979248046875,-0.008079031534842906
2015-08-31,165.2291717529297,166.44956787940615,164.67748530858103,165.5969627158288,163298800,-0.008079031534842906,166.57493591308594,158.3999481201172,175.360107421875,0.014492633347144039,170.52574462890624,173.19012145996095,-0.029847922035813212
2015-09-01,160.29742431640625,162.8050754726631,159.4280981063428,161.42585968397782,256000400,-0.029847922035813212,165.2291717529297,156.5359649658203,175.01742553710938,0.01533958576961113,169.78974456787108,172.85376159667967,0.018981172464972662
2015-09-02,163.34005737304688,163.3818541142059,160.84076020480347,162.67970202462843,160269300,0.018981172464972662,160.29742431640625,162.5459747314453,175.59413146972656,0.015864472159110594,169.17704086303712,172.57574645996092,0.0007165107811986093
2015-09-03,163.45709228515625,165.54680194680597,162.96392386610506,164.05056268650245,152087800,0.0007165107811986093,163.34005737304688,166.5665740966797,174.15640258789062,0.01586349126346023,168.6420753479004,172.32581787109376,-0.015136958142789592
2015-09-04,160.98284912109375,162.04442505995004,160.16368661345783,161.20018706006013,207081000,-0.015136958142789592,163.45709228515625,166.57493591308594,173.82208251953125,0.01597079839456392,168.0001136779785,172.0371029663086,0.025131249045039272
2015-09-08,165.02854919433594,165.17901492592512,163.1394562070167,163.7830903693618,116025700,0.025131249045039272,160.98284912109375,165.2291717529297,176.01205444335938,0.0167267001768442,167.45093841552733,171.829970703125,-0.013372061145537129
2015-09-09,162.82177734375,166.73371962083738,162.4539992362937,166.60834216995147,149347700,-0.013372061145537129,165.02854919433594,160.29742431640625,174.42385864257812,0.016658322253607034,166.87083435058594,171.6522607421875,0.00544172971789636
